"ID","state","zipcode","census_tract_id","census_tract_name"
"29617","TX","76875","48399950500","Census Tract 9505"
"29618","TX","76250","48097000200","Census Tract 2"
"29619","TX","76265","48337950100","Census Tract 9501"
"29620","TX","76525","48193950200","Census Tract 9502"
"29621","TX","79847","48229950300","Census Tract 9503"
"29622","TX","79087","48111950100","Census Tract 9501"
"29623","TX","75234","48113014001","Census Tract 140.01"
"29624","TX","75209","48113007102","Census Tract 71.02"
"29625","TX","75180","48113017201","Census Tract 172.01"
"29626","TX","75202","48113003101","Census Tract 31.01"
"29627","TX","75182","48113018104","Census Tract 181.04"
"29628","TX","75141","48113016902","Census Tract 169.02"
"29629","TX","75233","48113010803","Census Tract 108.03"
"29630","TX","75061","48113014501","Census Tract 145.01"
"29631","TX","75244","48113009603","Census Tract 96.03"
"29632","TX","75232","48113011101","Census Tract 111.01"
"29633","TX","75270","48113003101","Census Tract 31.01"
"29634","TX","76051","48439113705","Census Tract 1137.05"
"29635","TX","79092","48359950100","Census Tract 9501"
"29636","TX","75469","48119950100","Census Tract 9501"
"29637","TX","75428","48231960100","Census Tract 9601"
"29638","TX","76262","48121020306","Census Tract 203.06"
"29639","TX","76227","48121020103","Census Tract 201.03"
"29640","TX","77995","48123970100","Census Tract 9701"
"29641","TX","78141","48123970500","Census Tract 9705"
"29642","TX","79057","48179950100","Census Tract 9501"
"29643","TX","78833","48137950300","Census Tract 9503"
"29644","TX","75165","48139061300","Census Tract 613"
"29645","TX","76670","48139061000","Census Tract 610"
"29646","TX","79821","48141010203","Census Tract 102.03"
"29647","TX","79932","48141010219","Census Tract 102.19"
"29648","TX","79853","48141010504","Census Tract 105.04"
"29649","TX","79849","48141010501","Census Tract 105.01"
"29650","TX","79916","48141010102","Census Tract 101.02"
"29651","TX","76433","48143950100","Census Tract 9501"
"29652","TX","76570","48145000700","Census Tract 7"
"29653","TX","76680","48145000800","Census Tract 8"
"29654","TX","76653","48293970800","Census Tract 9708"
"29655","TX","76629","48395960100","Census Tract 9601"
"29656","TX","76524","48145000200","Census Tract 2"
"29657","TX","76685","48145000200","Census Tract 2"
"29658","TX","75488","48147950800","Census Tract 9508"
"29659","TX","78949","48149970500","Census Tract 9705"
"29660","TX","79543","48151950300","Census Tract 9503"
"29661","TX","79241","48153950500","Census Tract 9505"
"29662","TX","79227","48155950100","Census Tract 9501"
"29663","TX","77545","48157670902","Census Tract 6709.02"
"29664","TX","77477","48157671800","Census Tract 6718"
"29665","TX","77451","48157675800","Census Tract 6758"
"29666","TX","75855","48289950100","Census Tract 9501"
"29667","TX","75859","48161000400","Census Tract 4"
"29668","TX","75860","48161000600","Census Tract 6"
"29669","TX","78886","48325000500","Census Tract 5"
"29670","TX","79342","48165950100","Census Tract 9501"
"29671","TX","77554","48167726000","Census Tract 7260"
"29672","TX","77518","48167721700","Census Tract 7217"
"29673","TX","77550","48167724300","Census Tract 7243"
"29674","TX","77565","48167721400","Census Tract 7214"
"29675","TX","78631","48267950100","Census Tract 9501"
"29676","TX","78028","48265960402","Census Tract 9604.02"
"29677","TX","77963","48175960200","Census Tract 9602"
"29678","TX","78159","48177000600","Census Tract 6"
"29679","TX","78122","48177000500","Census Tract 5"
"29680","TX","75489","48181001802","Census Tract 18.02"
"29681","TX","75602","48203020604","Census Tract 206.04"
"29682","TX","77830","48185180301","Census Tract 1803.01"
"29683","TX","78123","48187210606","Census Tract 2106.06"
"29684","TX","78155","48187210902","Census Tract 2109.02"
"29685","TX","79233","48191950500","Census Tract 9505"
"29686","TX","79225","48197950100","Census Tract 9501"
"29687","TX","77376","48199030100","Census Tract 301"
"29688","TX","77373","48201241101","Census Tract 2411.01"
"29689","TX","77562","48201252900","Census Tract 2529"
"29690","TX","77336","48201251700","Census Tract 2517"
"29691","TX","77026","48201210900","Census Tract 2109"
"29692","TX","77007","48201510600","Census Tract 5106"
"29693","TX","77076","48201221200","Census Tract 2212"
"29694","TX","77030","48201313100","Census Tract 3131"
"29695","TX","77057","48201431302","Census Tract 4313.02"
"29696","TX","77339","48201251100","Census Tract 2511"
"29697","TX","77043","48201543200","Census Tract 5432"
"29698","TX","77045","48201334100","Census Tract 3341"
"29699","TX","77074","48201422800","Census Tract 4228"
"29700","TX","77096","48201421900","Census Tract 4219"
"29701","TX","75650","48203020605","Census Tract 206.05"
"29702","TX","75640","48203020200","Census Tract 202"
"29703","TX","78652","48209010901","Census Tract 109.01"
"29704","TX","78577","48215021404","Census Tract 214.04"
"29705","TX","78574","48215024114","Census Tract 241.14"
"29706","TX","78543","48215024403","Census Tract 244.03"
"29707","TX","78503","48215020503","Census Tract 205.03"
"29708","TX","78549","48215024302","Census Tract 243.02"
"29709","TX","79339","48279950600","Census Tract 9506"
"29710","TX","79313","48219950100","Census Tract 9501"
"29711","TX","79407","48303010406","Census Tract 104.06"
"29712","TX","75471","48223950700","Census Tract 9507"
"29713","TX","75420","48223950200","Census Tract 9502"
"29714","TX","75472","48379950200","Census Tract 9502"
"29715","TX","75851","48225950700","Census Tract 9507"
"29716","TX","75422","48231960700","Census Tract 9607"
"29717","TX","75160","48257050300","Census Tract 503"
"29718","TX","76427","48237950500","Census Tract 9505"
"29719","TX","77961","48239950100","Census Tract 9501"
"29720","TX","77970","48239950100","Census Tract 9501"
"29721","TX","77642","48245010500","Census Tract 105"
"29722","TX","77706","48245000302","Census Tract 3.02"
"29723","TX","77622","48245011600","Census Tract 116"
"29724","TX","78117","48255970100","Census Tract 9701"
"29725","TX","79518","48263950100","Census Tract 9501"
"29726","TX","76849","48267950100","Census Tract 9501"
"29727","TX","78418","48355003101","Census Tract 31.01"
"29728","TX","75477","48277000200","Census Tract 2"
"29729","TX","78948","48287000200","Census Tract 2"
"29730","TX","75833","48289950300","Census Tract 9503"
"29731","TX","77372","48339692900","Census Tract 6929"
"29732","TX","76686","48293970200","Census Tract 9702"
"29733","TX","78368","48409011300","Census Tract 113"
"29734","TX","76831","48299970300","Census Tract 9703"
"29735","TX","79754","48301950100","Census Tract 9501"
"29736","TX","79414","48303001803","Census Tract 18.03"
"29737","TX","79424","48303010408","Census Tract 104.08"
"29738","TX","76640","48309003400","Census Tract 34"
"29739","TX","76711","48309004300","Census Tract 43"
"29740","TX","78007","48311950100","Census Tract 9501"
"29741","TX","76869","48319950200","Census Tract 9502"
"29742","TX","77302","48339692200","Census Tract 6922"
"29743","TX","77306","48339693000","Census Tract 6930"
"29744","TX","77304","48339693700","Census Tract 6937"
"29745","TX","75965","48347950400","Census Tract 9504"
"29746","TX","76679","48349971000","Census Tract 9710"
"29747","TX","75932","48351950100","Census Tract 9501"
"29748","TX","75948","48403950300","Census Tract 9503"
"29749","TX","78410","48355003601","Census Tract 36.01"
"29750","TX","78413","48355005408","Census Tract 54.08"
"29751","TX","78335","48355006200","Census Tract 62"
"29752","TX","78351","48355005900","Census Tract 59"
"29753","TX","78330","48355005900","Census Tract 59"
"29754","TX","77611","48361022400","Census Tract 224"
"29755","TX","76429","48429950500","Census Tract 9505"
"29756","TX","75954","48419950100","Census Tract 9501"
"29757","TX","76082","48367140403","Census Tract 1404.03"
"29758","TX","79743","48371950100","Census Tract 9501"
"29759","TX","79102","48375014700","Census Tract 147"
"29760","TX","79109","48381021200","Census Tract 212"
"29761","TX","75410","48499950400","Census Tract 9504"
"29762","TX","75417","48387950600","Census Tract 9506"
"29763","TX","75032","48397040506","Census Tract 405.06"
"29764","TX","75682","48401950400","Census Tract 9504"
"29765","TX","75930","48403950200","Census Tract 9502"
"29766","TX","79084","48421950200","Census Tract 9502"
"29767","TX","75707","48423001802","Census Tract 18.02"
"29768","TX","76077","48425000100","Census Tract 1"
"29769","TX","78582","48427950108","Census Tract 9501.08"
"29770","TX","76481","48503950400","Census Tract 9504"
"29771","TX","79502","48433950300","Census Tract 9503"
"29772","TX","76014","48439111522","Census Tract 1115.22"
"29773","TX","76002","48439111310","Census Tract 1113.10"
"29774","TX","76012","48439121604","Census Tract 1216.04"
"29775","TX","76015","48439111552","Census Tract 1115.52"
"29776","TX","76054","48439113612","Census Tract 1136.12"
"29777","TX","76180","48439113217","Census Tract 1132.17"
"29778","TX","76117","48439110102","Census Tract 1101.02"
"29779","TX","76111","48439101202","Census Tract 1012.02"
"29780","TX","76105","48439103702","Census Tract 1037.02"
"29781","TX","76071","48497150603","Census Tract 1506.03"
"29782","TX","76103","48439101500","Census Tract 1015"
"29783","TX","76102","48439123200","Census Tract 1232"
"29784","TX","76127","48439100602","Census Tract 1006.02"
"29785","TX","79605","48441011400","Census Tract 114"
"29786","TX","79316","48445950100","Census Tract 9501"
"29787","TX","75558","48449950400","Census Tract 9504"
"29788","TX","76937","48451001600","Census Tract 16"
"29789","TX","78748","48453001748","Census Tract 17.48"
"29790","TX","78704","48453001307","Census Tract 13.07"
"29791","TX","78751","48453000305","Census Tract 3.05"
"29792","TX","78757","48453001504","Census Tract 15.04"
"29793","TX","78613","48491020322","Census Tract 203.22"
"29794","TX","78750","48453001714","Census Tract 17.14"
"29795","TX","78732","48453001760","Census Tract 17.60"
"29796","TX","78736","48453001768","Census Tract 17.68"
"29797","TX","75755","48459950500","Census Tract 9505"
"29798","TX","79752","48461950200","Census Tract 9502"
"29799","TX","78881","48463950100","Census Tract 9501"
"29800","TX","77466","48473680200","Census Tract 6802"
"29801","TX","77445","48473680500","Census Tract 6805"
"29802","TX","77880","48477170600","Census Tract 1706"
"29803","TX","78369","48479001813","Census Tract 18.13"
"29804","TX","77437","48481740800","Census Tract 7408"
"29805","TX","76367","48485013800","Census Tract 138"
"29806","TX","76309","48485012800","Census Tract 128"
"29807","TX","76354","48485013800","Census Tract 138"
"29808","TX","76373","48487950300","Census Tract 9503"
"29809","TX","78590","48489950700","Census Tract 9507"
"29810","TX","76574","48491021000","Census Tract 210"
"29811","TX","76573","48491021300","Census Tract 213"
"29812","TX","78161","48493000102","Census Tract 1.02"
"29813","TX","79355","48501950100","Census Tract 9501"
"29814","TX","78872","48507950200","Census Tract 9502"
"29815","TX","75844","48225950100","Census Tract 9501"
"29816","TX","75904","48005000102","Census Tract 1.02"
"29817","TX","78382","48007950100","Census Tract 9501"
"29818","TX","79019","48011950100","Census Tract 9501"
"29819","TX","78064","48013960100","Census Tract 9601"
"29820","TX","78005","48163950100","Census Tract 9501"
"29821","TX","77426","48477170600","Census Tract 1706"
"29822","TX","78940","48149970700","Census Tract 9707"
"29823","TX","78003","48019000101","Census Tract 1.01"
"29824","TX","78941","48149970500","Census Tract 9705"
"29825","TX","76380","48023950300","Census Tract 9503"
"29826","TX","78391","48025950600","Census Tract 9506"
"29827","TX","76548","48027021904","Census Tract 219.04"
"29828","TX","76571","48027023404","Census Tract 234.04"
"29829","TX","78101","48029141900","Census Tract 1419"
"29830","TX","78220","48029131000","Census Tract 1310"
"29831","TX","78109","48029131601","Census Tract 1316.01"
"29832","TX","78238","48029181705","Census Tract 1817.05"
"29833","TX","78245","48029172002","Census Tract 1720.02"
"29834","TX","78253","48029172006","Census Tract 1720.06"
"29835","TX","78228","48029180400","Census Tract 1804"
"29836","TX","78211","48029161000","Census Tract 1610"
"29837","TX","78257","48029980001","Census Tract 9800.01"
"29838","TX","78263","48029141900","Census Tract 1419"
"29839","TX","78124","48187210603","Census Tract 2106.03"
"29840","TX","78635","48031950100","Census Tract 9501"
"29841","TX","78620","48209010808","Census Tract 108.08"
"29842","TX","75501","48037011401","Census Tract 114.01"
"29843","TX","77577","48039661700","Census Tract 6617"
"29844","TX","77534","48039662400","Census Tract 6624"
"29845","TX","77531","48039664000","Census Tract 6640"
"29846","TX","77480","48039662700","Census Tract 6627"
"29847","TX","77802","48041002002","Census Tract 20.02"
"29848","TX","77845","48041002008","Census Tract 20.08"
"29849","TX","77807","48041000202","Census Tract 2.02"
"29850","TX","77859","48395960500","Census Tract 9605"
"29851","TX","79834","48043950500","Census Tract 9505"
"29852","TX","79735","48371950500","Census Tract 9505"
"29853","TX","76823","48049950500","Census Tract 9505"
"29854","TX","77836","48051970300","Census Tract 9703"
"29855","TX","78654","48053960800","Census Tract 9608"
"29856","TX","78632","48177000100","Census Tract 1"
"29857","TX","77979","48057000200","Census Tract 2"
"29858","TX","77983","48057000500","Census Tract 5"
"29859","TX","78550","48061010201","Census Tract 102.01"
"29860","TX","79080","48233950500","Census Tract 9505"
"29861","TX","75563","48067950600","Census Tract 9506"
"29862","TX","75555","48067950500","Census Tract 9505"
"29863","TX","75656","48067950700","Census Tract 9507"
"29864","TX","77597","48071710300","Census Tract 7103"
"29865","TX","75654","48401950501","Census Tract 9505.01"
"29866","TX","76945","48081950200","Census Tract 9502"
"29867","TX","76949","48081950200","Census Tract 9502"
"29868","TX","76828","48083950600","Census Tract 9506"
"29869","TX","75094","48085031313","Census Tract 313.13"
"29870","TX","75075","48085031626","Census Tract 316.26"
"29871","TX","75048","48113018122","Census Tract 181.22"
"29872","TX","75495","48181001803","Census Tract 18.03"
"29873","TX","75173","48085031201","Census Tract 312.01"
"29874","TX","79095","48087950300","Census Tract 9503"
"29875","TX","77434","48089750100","Census Tract 7501"
"29876","TX","77442","48089750200","Census Tract 7502"
"29877","TX","78962","48089750300","Census Tract 7503"
"29878","TX","78938","48089750400","Census Tract 7504"
"29879","TX","77435","48481740100","Census Tract 7401"
"29880","TX","76452","48093950400","Census Tract 9504"
"29881","TX","76862","48095950300","Census Tract 9503"
"29882","TX","76538","48193950200","Census Tract 9502"
"29883","TX","76522","48099010604","Census Tract 106.04"
"29884","TX","79756","48475950100","Census Tract 9501"
"29885","TX","76943","48105950100","Census Tract 9501"
"29886","TX","79744","48371950100","Census Tract 9501"
"29887","TX","88220","48109950300","Census Tract 9503"
"29888","TX","79022","48111950100","Census Tract 9501"
"29889","TX","75228","48113012400","Census Tract 124"
"29890","TX","75227","48113008500","Census Tract 85"
"29891","TX","75240","48113013608","Census Tract 136.08"
"29892","TX","75019","48113014119","Census Tract 141.19"
"29893","TX","75208","48113004202","Census Tract 42.02"
"29894","TX","75089","48113018124","Census Tract 181.24"
"29895","TX","75201","48113002100","Census Tract 21"
"29896","TX","75052","48113016410","Census Tract 164.10"
"29897","TX","75214","48113008000","Census Tract 80"
"29898","TX","76207","48121020401","Census Tract 204.01"
"29899","TX","78164","48123970500","Census Tract 9705"
"29900","TX","79762","48135002501","Census Tract 25.01"
"29901","TX","78880","48137950300","Census Tract 9503"
"29902","TX","75167","48139061100","Census Tract 611"
"29903","TX","79922","48141001302","Census Tract 13.02"
"29904","TX","79938","48229950300","Census Tract 9503"
"29905","TX","79927","48141010408","Census Tract 104.08"
"29906","TX","79836","48141010502","Census Tract 105.02"
"29907","TX","79911","48141010213","Census Tract 102.13"
"29908","TX","76453","48363000200","Census Tract 2"
"29909","TX","76630","48309003801","Census Tract 38.01"
"29910","TX","76655","48309003801","Census Tract 38.01"
"29911","TX","76682","48145000800","Census Tract 8"
"29912","TX","75423","48231960300","Census Tract 9603"
"29913","TX","78946","48287000300","Census Tract 3"
"29914","TX","78932","48477170500","Census Tract 1705"
"29915","TX","79556","48353950100","Census Tract 9501"
"29916","TX","79258","48153950500","Census Tract 9505"
"29917","TX","75457","48159950200","Census Tract 9502"
"29918","TX","78061","48163950200","Census Tract 9502"
"29919","TX","79330","48169950100","Census Tract 9501"
"29920","TX","79364","48303010700","Census Tract 107"
"29921","TX","75021","48181000101","Census Tract 1.01"
"29922","TX","76844","48333950200","Census Tract 9502"
"29923","TX","79040","48195950100","Census Tract 9501"
"29924","TX","77663","48199030300","Census Tract 303"
"29925","TX","77374","48199030100","Census Tract 301"
"29926","TX","77070","48201552602","Census Tract 5526.02"
"29927","TX","77375","48201554802","Census Tract 5548.02"
"29928","TX","77095","48201541002","Census Tract 5410.02"
"29929","TX","77433","48201543001","Census Tract 5430.01"
"29930","TX","77503","48201322600","Census Tract 3226"
"29931","TX","77069","48201552800","Census Tract 5528"
"29932","TX","77536","48201342700","Census Tract 3427"
"29933","TX","77038","48201533702","Census Tract 5337.02"
"29934","TX","77520","48201254500","Census Tract 2545"
"29935","TX","77049","48201252200","Census Tract 2522"
"29936","TX","77087","48201332800","Census Tract 3328"
"29937","TX","77039","48201222900","Census Tract 2229"
"29938","TX","77091","48201531800","Census Tract 5318"
"29939","TX","77098","48201411000","Census Tract 4110"
"29940","TX","77037","48201221700","Census Tract 2217"
"29941","TX","77062","48201340600","Census Tract 3406"
"29942","TX","77079","48201450300","Census Tract 4503"
"29943","TX","77071","48201423401","Census Tract 4234.01"
"29944","TX","77201","48201100000","Census Tract 1000"
"29945","TX","78737","48209010805","Census Tract 108.05"
"29946","TX","78596","48215022701","Census Tract 227.01"
"29947","TX","76093","48251130601","Census Tract 1306.01"
"29948","TX","76033","48251130602","Census Tract 1306.02"
"29949","TX","75474","48231961600","Census Tract 9616"
"29950","TX","76487","48367140501","Census Tract 1405.01"
"29951","TX","77613","48245011400","Census Tract 114"
"29952","TX","76028","48251130207","Census Tract 1302.07"
"29953","TX","76059","48251130304","Census Tract 1303.04"
"29954","TX","76036","48439111018","Census Tract 1110.18"
"29955","TX","78118","48255970200","Census Tract 9702"
"29956","TX","78116","48255970100","Census Tract 9701"
"29957","TX","78580","48489950400","Census Tract 9504"
"29958","TX","78385","48261950100","Census Tract 9501"
"29959","TX","79528","48263950100","Census Tract 9501"
"29960","TX","79549","48415950100","Census Tract 9501"
"29961","TX","78832","48271950100","Census Tract 9501"
"29962","TX","76371","48275950200","Census Tract 9502"
"29963","TX","76363","48275950200","Census Tract 9502"
"29964","TX","75460","48277000700","Census Tract 7"
"29965","TX","75411","48277000102","Census Tract 1.02"
"29966","TX","75486","48277000102","Census Tract 1.02"
"29967","TX","77975","48285000300","Census Tract 3"
"29968","TX","77853","48287000200","Census Tract 2"
"29969","TX","76678","48293970100","Census Tract 9701"
"29970","TX","79056","48295950300","Census Tract 9503"
"29971","TX","78075","48311950100","Census Tract 9501"
"29972","TX","78672","48299970100","Census Tract 9701"
"29973","TX","79423","48303010508","Census Tract 105.08"
"29974","TX","79403","48303010200","Census Tract 102"
"29975","TX","79382","48303010408","Census Tract 104.08"
"29976","TX","79404","48303002500","Census Tract 25"
"29977","TX","76842","48411950200","Census Tract 9502"
"29978","TX","76624","48309003500","Census Tract 35"
"29979","TX","76710","48309002600","Census Tract 26"
"29980","TX","77428","48321730600","Census Tract 7306"
"29981","TX","77468","48321730201","Census Tract 7302.01"
"29982","TX","77440","48321730700","Census Tract 7307"
"29983","TX","78009","48325000102","Census Tract 1.02"
"29984","TX","78056","48325000300","Census Tract 3"
"29985","TX","76870","48333950100","Census Tract 9501"
"29986","TX","79565","48335950400","Census Tract 9504"
"29987","TX","77380","48339691500","Census Tract 6915"
"29988","TX","75571","48343950100","Census Tract 9501"
"29989","TX","75961","48347951100","Census Tract 9511"
"29990","TX","75760","48347950200","Census Tract 9502"
"29991","TX","75962","48347950600","Census Tract 9506"
"29992","TX","75943","48347950200","Census Tract 9502"
"29993","TX","75153","48349970600","Census Tract 9706"
"29994","TX","75105","48349970100","Census Tract 9701"
"29995","TX","75977","48351950100","Census Tract 9501"
"29996","TX","77632","48361021200","Census Tract 212"
"29997","TX","78412","48355002703","Census Tract 27.03"
"29998","TX","78415","48355005406","Census Tract 54.06"
"29999","TX","78414","48355005414","Census Tract 54.14"
"30000","TX","78405","48355000800","Census Tract 8"
"30001","TX","79106","48375011800","Census Tract 118"
"30002","TX","79111","48375980000","Census Tract 9800"
"30003","TX","79016","48381021802","Census Tract 218.02"
"30004","TX","78879","48385950100","Census Tract 9501"
"30005","TX","75412","48387950700","Census Tract 9507"
"30006","TX","79770","48389950100","Census Tract 9501"
"30007","TX","77837","48395960200","Census Tract 9602"
"30008","TX","75968","48403950200","Census Tract 9502"
"30009","TX","77331","48407200200","Census Tract 2002"
"30010","TX","77364","48407200300","Census Tract 2003"
"30011","TX","77359","48407200300","Census Tract 2003"
"30012","TX","76824","48411950200","Census Tract 9502"
"30013","TX","76430","48417950300","Census Tract 9503"
"30014","TX","75973","48419950600","Census Tract 9506"
"30015","TX","73949","48421950200","Census Tract 9502"
"30016","TX","75706","48423001700","Census Tract 17"
"30017","TX","78585","48427950202","Census Tract 9502.02"
"30018","TX","76016","48439121610","Census Tract 1216.10"
"30019","TX","76001","48439111409","Census Tract 1114.09"
"30020","TX","76155","48439106518","Census Tract 1065.18"
"30021","TX","76148","48439113808","Census Tract 1138.08"
"30022","TX","79508","48441013500","Census Tract 135"
"30023","TX","78727","48453001846","Census Tract 18.46"
"30024","TX","78746","48453001918","Census Tract 19.18"
"30025","TX","78742","48453002310","Census Tract 23.10"
"30026","TX","78734","48453001741","Census Tract 17.41"
"30027","TX","75644","48459950200","Census Tract 9502"
"30028","TX","75117","48467950300","Census Tract 9503"
"30029","TX","77340","48471790300","Census Tract 7903"
"30030","TX","78371","48479001815","Census Tract 18.15"
"30031","TX","77420","48481740600","Census Tract 7406"
"30032","TX","77448","48481740100","Census Tract 7401"
"30033","TX","77436","48481740100","Census Tract 7401"
"30034","TX","76311","48485013401","Census Tract 134.01"
"30035","TX","78076","48505950400","Census Tract 9504"
"30036","TX","75901","48005001100","Census Tract 11"
"30037","TX","75969","48005000101","Census Tract 1.01"
"30038","TX","75980","48005001200","Census Tract 12"
"30039","TX","78008","48013960100","Census Tract 9601"
"30040","TX","78050","48013960100","Census Tract 9601"
"30041","TX","77418","48015760501","Census Tract 7605.01"
"30042","TX","77833","48477170200","Census Tract 1702"
"30043","TX","78931","48015760400","Census Tract 7604"
"30044","TX","78885","48019000200","Census Tract 2"
"30045","TX","78612","48021950801","Census Tract 9508.01"
"30046","TX","78945","48149970300","Census Tract 9703"
"30047","TX","76528","48099010300","Census Tract 103"
"30048","TX","76511","48027023404","Census Tract 234.04"
"30049","TX","78222","48029141700","Census Tract 1417"
"30050","TX","78213","48029191102","Census Tract 1911.02"
"30051","TX","78108","48187210714","Census Tract 2107.14"
"30052","TX","78154","48187210705","Census Tract 2107.05"
"30053","TX","78218","48029121404","Census Tract 1214.04"
"30054","TX","78002","48029161902","Census Tract 1619.02"
"30055","TX","78237","48029171100","Census Tract 1711"
"30056","TX","78215","48029110900","Census Tract 1109"
"30057","TX","78240","48029181818","Census Tract 1818.18"
"30058","TX","78259","48029121903","Census Tract 1219.03"
"30059","TX","78236","48029161801","Census Tract 1618.01"
"30060","TX","78208","48029130700","Census Tract 1307"
"30061","TX","78266","48091310801","Census Tract 3108.01"
"30062","TX","78606","48031950200","Census Tract 9502"
"30063","TX","79511","48227950200","Census Tract 9502"
"30064","TX","76637","48035950400","Census Tract 9504"
"30065","TX","75559","48037011600","Census Tract 116"
"30066","TX","75554","48387950100","Census Tract 9501"
"30067","TX","75569","48037010902","Census Tract 109.02"
"30068","TX","77581","48039660300","Census Tract 6603"
"30069","TX","77840","48041001601","Census Tract 16.01"
"30070","TX","77868","48185180101","Census Tract 1801.01"
"30071","TX","79852","48043950500","Census Tract 9505"
"30072","TX","76890","48049950300","Census Tract 9503"
"30073","TX","76443","48059030200","Census Tract 302"
"30074","TX","78605","48053960100","Census Tract 9601"
"30075","TX","78611","48053960200","Census Tract 9602"
"30076","TX","79510","48059030102","Census Tract 301.02"
"30077","TX","79602","48441013404","Census Tract 134.04"
"30078","TX","78567","48061012102","Census Tract 121.02"
"30079","TX","78592","48061011903","Census Tract 119.03"
"30080","TX","78535","48061010301","Census Tract 103.01"
"30081","TX","75630","48315950200","Census Tract 9502"
"30082","TX","75565","48067950500","Census Tract 9505"
"30083","TX","77535","48291700900","Census Tract 7009"
"30084","TX","75925","48073951000","Census Tract 9510"
"30085","TX","76230","48337950400","Census Tract 9504"
"30086","TX","75098","48085031310","Census Tract 313.10"
"30087","TX","75002","48085031408","Census Tract 314.08"
"30088","TX","75454","48085030203","Census Tract 302.03"
"30089","TX","75166","48085031202","Census Tract 312.02"
"30090","TX","75087","48397040200","Census Tract 402"
"30091","TX","79079","48483950300","Census Tract 9503"
"30092","TX","79251","48087950300","Census Tract 9503"
"30093","TX","76271","48181001900","Census Tract 19"
"30094","TX","76657","48309003900","Census Tract 39"
"30095","TX","76599","48099010201","Census Tract 102.01"
"30096","TX","75043","48113018138","Census Tract 181.38"
"30097","TX","75219","48113000500","Census Tract 5"
"30098","TX","75217","48113011602","Census Tract 116.02"
"30099","TX","75225","48113019501","Census Tract 195.01"
"30100","TX","75238","48113013005","Census Tract 130.05"
"30101","TX","75038","48113014133","Census Tract 141.33"
"30102","TX","75051","48113016201","Census Tract 162.01"
"30103","TX","75050","48113015304","Census Tract 153.04"
"30104","TX","75067","48121021732","Census Tract 217.32"
"30105","TX","75063","48113014124","Census Tract 141.24"
"30106","TX","75007","48121021613","Census Tract 216.13"
"30107","TX","75226","48113020400","Census Tract 204"
"30108","TX","79377","48115950600","Census Tract 9506"
"30109","TX","79025","48117950600","Census Tract 9506"
"30110","TX","79035","48369950200","Census Tract 9502"
"30111","TX","75448","48119950100","Census Tract 9501"
"30112","TX","75056","48121021517","Census Tract 215.17"
"30113","TX","75057","48121021502","Census Tract 215.02"
"30114","TX","76259","48121020309","Census Tract 203.09"
"30115","TX","76258","48121020104","Census Tract 201.04"
"30116","TX","79220","48125950300","Census Tract 9503"
"30117","TX","78836","48127950400","Census Tract 9504"
"30118","TX","78830","48127950400","Census Tract 9504"
"30119","TX","78332","48249950200","Census Tract 9502"
"30120","TX","78384","48131950100","Census Tract 9501"
"30121","TX","76470","48133950100","Census Tract 9501"
"30122","TX","76041","48139061200","Census Tract 612"
"30123","TX","79936","48141010326","Census Tract 103.26"
"30124","TX","79901","48141002100","Census Tract 21"
"30125","TX","79930","48141000900","Census Tract 9"
"30126","TX","79906","48141010102","Census Tract 101.02"
"30127","TX","79928","48141010334","Census Tract 103.34"
"30128","TX","79920","48141010600","Census Tract 106"
"30129","TX","76401","48143950201","Census Tract 9502.01"
"30130","TX","76632","48145000200","Census Tract 2"
"30131","TX","76687","48293970800","Census Tract 9708"
"30132","TX","75418","48147950600","Census Tract 9506"
"30133","TX","75413","48147950701","Census Tract 9507.01"
"30134","TX","75439","48147950300","Census Tract 9503"
"30135","TX","77441","48157673300","Census Tract 6733"
"30136","TX","77423","48473680200","Census Tract 6802"
"30137","TX","77489","48157670601","Census Tract 6706.01"
"30138","TX","77498","48157672800","Census Tract 6728"
"30139","TX","75848","48161000400","Census Tract 4"
"30140","TX","79359","48445950100","Census Tract 9501"
"30141","TX","77510","48167723502","Census Tract 7235.02"
"30142","TX","77568","48167722900","Census Tract 7229"
"30143","TX","77960","48175960100","Census Tract 9601"
"30144","TX","79065","48179950100","Census Tract 9501"
"30145","TX","79059","48393950100","Census Tract 9501"
"30146","TX","75058","48181001900","Census Tract 19"
"30147","TX","75414","48181000101","Census Tract 1.01"
"30148","TX","76264","48181000304","Census Tract 3.04"
"30149","TX","75605","48183010100","Census Tract 101"
"30150","TX","77831","48185180302","Census Tract 1803.02"
"30151","TX","77363","48185180102","Census Tract 1801.02"
"30152","TX","78121","48493000103","Census Tract 1.03"
"30153","TX","78670","48187210506","Census Tract 2105.06"
"30154","TX","79072","48189950600","Census Tract 9506"
"30155","TX","79311","48189950900","Census Tract 9509"
"30156","TX","77532","48201251800","Census Tract 2518"
"30157","TX","77357","48339692802","Census Tract 6928.02"
"30158","TX","77011","48201311000","Census Tract 3110"
"30159","TX","77012","48201311400","Census Tract 3114"
"30160","TX","77002","48201100000","Census Tract 1000"
"30161","TX","77016","48201231500","Census Tract 2315"
"30162","TX","77022","48201220500","Census Tract 2205"
"30163","TX","77006","48201410701","Census Tract 4107.01"
"30164","TX","77547","48201233702","Census Tract 2337.02"
"30165","TX","77092","48201531400","Census Tract 5314"
"30166","TX","77032","48201980100","Census Tract 9801"
"30167","TX","77036","48201433300","Census Tract 4333"
